produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Pain boule cuit sur place,,3605580017669,"1,40 €",1.4,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-boule-cuit-sur-place-3605580017669
Pois chiches SAMIA,SAMIA,3276650101153,"1,40 €",1.4,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pois-chiches-samia-3276650101153
Baguette aux graines CARREFOUR BIO,CARREFOUR BIO,3523680353619,"1,40 €",1.4,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-aux-graines-carrefour-bio-3523680353619
Pâtes Spaghetti 3 minutes cuisson rapide 7 œufs frais plein air GRAND'MERE,GRAND'MERE,3065620014841,"1,42 €",1.42,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-3-minutes-cuisson-rapide-7-oeufs-frais-plein-air-grand-mere-3065620014841
Lentilles bio JARDIN BIO,JARDIN BIO,3456300019476,"1,43 €",1.43,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lentilles-bio-jardin-bio-3456300019476
Pâtes nouilles bouclées 7 oeufs frais cuisson rapide 3 minutes GRAND' MERE,GRAND' MERE,3065620014834,"1,43 €",1.43,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-nouilles-bouclees-7-oeufs-frais-cuisson-rapide-3-minutes-grand-mere-3065620014834
Riz Long Etuvé SIMPL,SIMPL,3560070923984,"1,43 €",1.43,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-long-etuve-simpl-3560070923984
Poires Conférence vrac FILIERE QUALITE CARREFOUR,FILIERE QUALITE CARREFOUR,3276552250683,"1,43 €",1.43,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/poires-conference-vrac-filiere-qualite-carrefour-3276552250683
Pâtes frisette ALPINA,ALPINA,3252970700115,"1,43 €",1.43,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-frisette-alpina-3252970700115
Savon Liquide Mains Lait Et Miel CARREFOUR SOFT,CARREFOUR SOFT,3560071514280,"1,45 €",1.45,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-liquide-mains-lait-et-miel-carrefour-soft-3560071514280
Tomates entières pelées au jus CARREFOUR CLASSIC',CARREFOUR CLASSIC',3270190192749,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-entieres-pelees-au-jus-carrefour-classic-3270190192749
Pâtes fusilli blé complet CARREFOUR EXTRA,CARREFOUR EXTRA,3560070825493,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-ble-complet-carrefour-extra-3560070825493
Sardines sauce tomate CARREFOUR CLASSIC',CARREFOUR CLASSIC',3245412542862,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sardines-sauce-tomate-carrefour-classic-3245412542862
Pâtes coudes rayés les 3 minutes PANZANI,PANZANI,3038359002304,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coudes-rayes-les-3-minutes-panzani-3038359002304
Pâtes torti les 3 minutes PANZANI,PANZANI,3038350333605,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-torti-les-3-minutes-panzani-3038350333605
Briochettes pépites de chocolat SIMPL,SIMPL,3560070791064,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/briochettes-pepites-de-chocolat-simpl-3560070791064
Sucre Glace ERSTEIN,ERSTEIN,3071900008103,"1,45 €",1.45,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sucre-glace-erstein-3071900008103
Pâtes spaghetti plat les 3 minutes PANZANI,PANZANI,3038359005565,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-plat-les-3-minutes-panzani-3038359005565
Dentifrice Soin Eclat Haleine Fraîche ULTRA BRITE,ULTRA BRITE,8718951612334,"1,45 €",1.45,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-soin-eclat-haleine-fraiche-ultra-brite-8718951612334
Batteraves rouge sans sucres ajouté ALNATURA,ALNATURA,4104420235397,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/batteraves-rouge-sans-sucres-ajoute-alnatura-4104420235397
Savon Solide de Marseille Olive Et Citron NECTAR OF BEAUTY,NECTAR OF BEAUTY,3560071251345,"1,45 €",1.45,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-solide-de-marseille-olive-et-citron-nectar-of-beauty-3560071251345
Pâtes coquillettes les 3 minutes PANZANI,PANZANI,3038350333001,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-les-3-minutes-panzani-3038350333001
Dentifrice Chlorophylle Fraîcheur Intense COLGATE,COLGATE,8718951612303,"1,45 €",1.45,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-chlorophylle-fraicheur-intense-colgate-8718951612303
Riz cantonais LUSTUCRU,LUSTUCRU,3760341071004,"1,45 €",1.45,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-cantonais-lustucru-3760341071004
Serviettes Hygiéniques sans Ailettes Normal Ultra Ultra-minces CARREFOUR SOFT,CARREFOUR SOFT,3270190191063,"1,45 €",1.45,hygiene_protections_feminines,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/serviettes-hygieniques-sans-ailettes-normal-ultra-ultra-minces-carrefour-soft-3270190191063
Liquide vaisselle Citron Anti Odeur Dégraissant CARREFOUR EXPERT,CARREFOUR EXPERT,3560071243487,"1,45 €",1.45,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/liquide-vaisselle-citron-anti-odeur-degraissant-carrefour-expert-3560071243487
Haricots verts fins coupés ALNATURA,ALNATURA,4104420216662,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-verts-fins-coupes-alnatura-4104420216662
Petits pois extra-fins CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070539178,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/petits-pois-extra-fins-carrefour-classic-3560070539178
Pain de mie nature maxi CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071478827,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-nature-maxi-carrefour-classic-3560071478827
Pâtes spaghetti les 3 minutes PANZANI,PANZANI,3038350335005,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-les-3-minutes-panzani-3038350335005
Pipe rigate complète ALNATURA,ALNATURA,4104420240490,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pipe-rigate-complete-alnatura-4104420240490
Haricots verts extra-fins coupés CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070657636,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-verts-extra-fins-coupes-carrefour-classic-3560070657636
Savon Solide De Marseille Lavande SIMPL,SIMPL,3560071264727,"1,45 €",1.45,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-solide-de-marseille-lavande-simpl-3560071264727
Savon Solide De Marseille Brut SIMPL,SIMPL,3560071260569,"1,45 €",1.45,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-solide-de-marseille-brut-simpl-3560071260569
Pâtes coquillettes blé complet CARREFOUR EXTRA,CARREFOUR EXTRA,3560070825509,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-ble-complet-carrefour-extra-3560070825509
Soba NISSIN,NISSIN,5997523324391,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soba-nissin-5997523324391
Pâtes farfalle blé complet ALNATURA,ALNATURA,4104420240438,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-ble-complet-alnatura-4104420240438
Pain de mie farine de blé française SIMPL,SIMPL,3560071583378,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-farine-de-ble-francaise-simpl-3560071583378
Maïs ALNATURA,ALNATURA,4104420234987,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/mais-alnatura-4104420234987
Pain de mie complet maxi CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071478865,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-complet-maxi-carrefour-classic-3560071478865
Penne ALNATURA,ALNATURA,4104420236943,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/penne-alnatura-4104420236943
Fusilli ALNATURA,ALNATURA,4104420240407,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/fusilli-alnatura-4104420240407
Pain de mie nature sans croûte CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070433063,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-nature-sans-croute-carrefour-classic-3560070433063
Flageolets extra-fins CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070326396,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/flageolets-extra-fins-carrefour-classic-3560070326396
Dentifrice Gel Menthe Plus Extreme SIGNAL,SIGNAL,8710908128530,"1,45 €",1.45,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-gel-menthe-plus-extreme-signal-8710908128530
Flageolets  extra fins D'AUCY,D'AUCY,3017800078754,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/flageolets-extra-fins-d-aucy-3017800078754
Savon Liquide Mains 1/4 Crème Hydratante CARREFOUR SOFT,CARREFOUR SOFT,3560071514662,"1,45 €",1.45,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-liquide-mains-1-4-creme-hydratante-carrefour-soft-3560071514662
Cassonade Brune Dark Demerara DADDY,DADDY,3165432491509,"1,45 €",1.45,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/cassonade-brune-dark-demerara-daddy-3165432491509
Nouille Bulgogi TANOSHI,TANOSHI,3229820802527,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-bulgogi-tanoshi-3229820802527
Nouille Poulet epicé TANOSHI,TANOSHI,3229820802534,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-poulet-epice-tanoshi-3229820802534
Champignons de Paris entiers 1er choix SIMPL,SIMPL,3560071223199,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/champignons-de-paris-entiers-1er-choix-simpl-3560071223199
Croissants pur beurre,,3276550563549,"1,45 €",1.45,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/croissants-pur-beurre-3276550563549
Levure boulangère super active sans gluten SAINTE LUCIE,SAINTE LUCIE,3162050010020,"1,45 €",1.45,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/levure-boulangere-super-active-sans-gluten-sainte-lucie-3162050010020
Tomates Pelées Bio MUTTI,MUTTI,8005110413544,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-pelees-bio-mutti-8005110413544
Fetticcine ALNATURA,ALNATURA,4104420240087,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/fetticcine-alnatura-4104420240087
Pâtes Pour Fideua Fideo N°5 - Sachet De 250g GALLO,GALLO,8410069001337,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pour-fideua-fideo-n05-sachet-de-250g-8410069001337?s=2541
Pâtes spaghetti MILANEZA,MILANEZA,5601286201782,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-milaneza-5601286201782
Haricots rouges  Origine France D'AUCY,D'AUCY,3017800078846,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-rouges-origine-france-d-aucy-3017800078846
Spaghetti quadrati ALNATURA,ALNATURA,4104420253667,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/spaghetti-quadrati-alnatura-4104420253667
Haricots rouges ALNATURA,ALNATURA,4104420187894,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-rouges-alnatura-4104420187894
Pâtes spaghetti cuisson rapide LUSTUCRU,LUSTUCRU,3073190000676,"1,45 €",1.45,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-cuisson-rapide-lustucru-3073190000676
Haricots rouges ALNATURA,ALNATURA,4104420138803,"1,45 €",1.45,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-rouges-alnatura-4104420138803
Pois Chiches Cuisson Vapeur D'AUCY,D'AUCY,3017800501108,"1,48 €",1.48,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pois-chiches-cuisson-vapeur-d-aucy-3017800501108
Pâtes nids n°4 GRAND'MERE,GRAND'MERE,3065620011024,"1,49 €",1.49,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-nids-n04-grand-mere-3065620011024
Pommes de terre CARREFOUR CLASSIC',CARREFOUR CLASSIC',5400101166608,"1,49 €",1.49,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-de-terre-carrefour-classic-5400101166608
Nouilles japonaises saveur bœuf teppanyaki MEI ASIA,MEI ASIA,3661945340025,"1,49 €",1.49,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-japonaises-saveur-boeuf-teppanyaki-mei-asia-3661945340025
